% CNT-91 measurement	26/08/2019	11:32:44	Periode [s]0	
0.000000	135862200.000000
0.000100	135888200.000000
0.000200	135905300.000000
0.000300	135885800.000000
0.000400	135880500.000000
0.000500	135915600.000000
0.000600	135882000.000000
0.000700	135837100.000000
0.000800	135804500.000000
0.000900	135859500.000000
0.001000	135873300.000000
0.001100	135904300.000000
0.001200	135877800.000000
0.001300	135912900.000000
0.001400	135907900.000000
0.001500	135817000.000000
0.001600	135807700.000000
0.001700	135879900.000000
0.001800	135855000.000000
0.001900	135869500.000000
0.002000	135792100.000000
0.002100	135870200.000000
0.002200	135806400.000000
0.002300	135773700.000000
0.002400	135825100.000000
0.002500	135865000.000000
0.002600	135875600.000000
0.002700	135829900.000000
0.002800	135856500.000000
0.002900	135861200.000000
0.003000	135869800.000000
0.003100	135814900.000000
0.003200	135833000.000000
0.003300	135910500.000000
0.003400	135889300.000000
0.003500	135878100.000000
0.003600	135822600.000000
0.003700	135846300.000000
0.003800	135855200.000000
0.003900	135859000.000000
0.004000	135873000.000000
0.004100	135881300.000000
0.004200	135848800.000000
0.004300	135783900.000000
0.004400	135786200.000000
0.004500	135841200.000000
0.004600	135822000.000000
0.004700	135846600.000000
0.004800	135781600.000000
0.004900	135842100.000000
0.005000	135859900.000000
0.005100	135803400.000000
0.005200	135843200.000000
0.005300	135800200.000000
0.005400	135873000.000000
0.005500	135852300.000000
0.005600	135900900.000000
0.005700	135858500.000000
0.005800	135813700.000000
0.005900	135826800.000000
0.006000	135925600.000000
0.006100	135912600.000000
0.006200	135825600.000000
0.006300	135822700.000000
0.006400	135885800.000000
0.006500	135884100.000000
0.006600	135895900.000000
0.006700	135861500.000000
0.006800	135910800.000000
0.006900	135872400.000000
0.007000	135842500.000000
0.007100	135841800.000000
0.007200	135904000.000000
0.007300	135920200.000000
0.007400	135862900.000000
0.007500	135872500.000000
0.007600	135839000.000000
0.007700	135845000.000000
0.007800	135865600.000000
0.007900	135831000.000000
0.008000	135818800.000000
0.008100	135853000.000000
0.008200	135827200.000000
0.008300	135863000.000000
0.008400	135814300.000000
0.008500	135823200.000000
0.008600	135810800.000000
0.008700	135808300.000000
0.008800	135834100.000000
0.008900	135837400.000000
0.009000	135830300.000000
0.009100	135836200.000000
0.009200	135913000.000000
0.009300	135815900.000000
0.009400	135826300.000000
0.009500	135882800.000000
0.009600	135902300.000000
0.009700	135920900.000000
0.009800	135865400.000000
0.009900	135788600.000000
0.010000	135881900.000000
0.010100	135879000.000000
0.010200	135881800.000000
0.010300	135813700.000000
0.010400	135876500.000000
0.010500	135844400.000000
0.010600	135746300.000000
0.010700	135817400.000000
0.010800	135809900.000000
0.010900	135854500.000000
0.011000	135790000.000000
0.011100	135874100.000000
0.011200	135789600.000000
0.011300	135735000.000000
0.011400	135835500.000000
0.011500	135814500.000000
0.011600	135821800.000000
0.011700	135829100.000000
0.011800	135851900.000000
0.011900	135847000.000000
0.012000	135851000.000000
0.012100	135865700.000000
0.012200	135824000.000000
0.012300	135918700.000000
0.012400	135839800.000000
0.012500	135857800.000000
0.012600	135883500.000000
0.012700	135879200.000000
0.012800	135793700.000000
0.012900	135886800.000000
0.013000	135856200.000000
0.013100	135833300.000000
0.013200	135840700.000000
0.013300	135887600.000000
0.013400	135826200.000000
0.013500	135881500.000000
0.013600	135832700.000000
0.013700	135879000.000000
0.013800	135791900.000000
0.013900	135897500.000000
0.014000	135856500.000000
0.014100	135859200.000000
0.014200	135896700.000000
0.014300	135894900.000000
0.014400	135908200.000000
0.014500	135886900.000000
0.014600	135850000.000000
0.014700	135768400.000000
0.014800	135809900.000000
0.014900	135851100.000000
0.015000	135843000.000000
0.015100	135818700.000000
0.015200	135793500.000000
0.015300	135864400.000000
0.015400	135901700.000000
0.015500	135901200.000000
0.015600	135864500.000000
0.015700	135842400.000000
0.015800	135834500.000000
0.015900	135844200.000000
0.016000	135798900.000000
0.016100	135847300.000000
0.016200	135869400.000000
0.016300	135842300.000000
0.016400	135775600.000000
0.016500	135854400.000000
0.016600	135819100.000000
0.016700	135821700.000000
0.016800	135784800.000000
0.016900	135839200.000000
0.017000	135929900.000000
0.017100	135896200.000000
0.017200	135913400.000000
0.017300	135838300.000000
0.017400	135872800.000000
0.017500	135871300.000000
0.017600	135875900.000000
0.017700	135857700.000000
0.017800	135832200.000000
0.017900	135854500.000000
0.018000	135894200.000000
0.018100	135842900.000000
0.018200	135803900.000000
0.018300	135857200.000000
0.018400	135762100.000000
0.018500	135800300.000000
0.018600	135839800.000000
0.018700	135827000.000000
0.018800	135829600.000000
0.018900	135854700.000000
0.019000	135787300.000000
0.019100	135788500.000000
0.019200	135840100.000000
0.019300	135851900.000000
0.019400	135817000.000000
0.019500	135863200.000000
0.019600	135873500.000000
0.019700	135843800.000000
0.019800	135778700.000000
0.019900	135740600.000000
0.020000	135761000.000000
0.020100	135771600.000000
0.020200	135808700.000000
0.020300	135777900.000000
0.020400	135855100.000000
0.020500	135815500.000000
0.020600	135775000.000000
0.020700	135798000.000000
0.020800	135807100.000000
0.020900	135810100.000000
0.021000	135755700.000000
0.021100	135824400.000000
0.021200	135778400.000000
0.021300	135839800.000000
0.021400	135847300.000000
0.021500	135808000.000000
0.021600	135795200.000000
0.021700	135815100.000000
0.021800	135840200.000000
0.021900	135768900.000000
0.022000	135857000.000000
0.022100	135769500.000000
0.022200	135830800.000000
0.022300	135837200.000000
0.022400	135779900.000000
0.022500	135845300.000000
0.022600	135874400.000000
0.022700	135852700.000000
0.022800	135844300.000000
0.022900	135834800.000000
0.023000	135762300.000000
0.023100	135836100.000000
0.023200	135821800.000000
0.023300	135836100.000000
0.023400	135845100.000000
0.023500	135796500.000000
0.023600	135812900.000000
0.023700	135835900.000000
0.023800	135841200.000000
0.023900	135851400.000000
0.024000	135843000.000000
0.024100	135854000.000000
0.024200	135884600.000000
0.024300	135833400.000000
0.024400	135819800.000000
0.024500	135839200.000000
0.024600	135877100.000000
0.024700	135840500.000000
0.024800	135905900.000000
0.024900	135780300.000000
0.025000	135805500.000000
0.025100	135764200.000000
0.025200	135809000.000000
0.025300	135787900.000000
0.025400	135813700.000000
0.025500	135854400.000000
0.025600	135878700.000000
0.025700	135843700.000000
0.025800	135846500.000000
0.025900	135829200.000000
0.026000	135887800.000000
0.026100	135838100.000000
0.026200	135853600.000000
0.026300	135839500.000000
0.026400	135748900.000000
0.026500	135817200.000000
0.026600	135785700.000000
0.026700	135759700.000000
0.026800	135803100.000000
0.026900	135827100.000000
0.027000	135814900.000000
0.027100	135830600.000000
0.027200	135844000.000000
0.027300	135742900.000000
0.027400	135746200.000000
0.027500	135789900.000000
0.027600	135731100.000000
0.027700	135775000.000000
0.027800	135774400.000000
0.027900	135797100.000000
0.028000	135832000.000000
0.028100	135853500.000000
