% CNT-91 measurement	26/08/2019	10:53:13	Periode [s]0	
0.000000	133214690.000000
0.001000	133165390.000000
0.002000	133247160.000000
0.003000	133218770.000000
0.004000	133182580.000000
0.005000	133152560.000000
0.006000	133224020.000000
0.007000	133322800.000000
0.008000	133223230.000000
0.009000	133262630.000000
0.010000	133222820.000000
0.011000	133243480.000000
0.012000	133214020.000000
0.013000	133285780.000000
0.014000	133262790.000000
0.015000	133336240.000000
0.016000	133269890.000000
0.017000	133173960.000000
0.018000	133220740.000000
0.019000	133201320.000000
0.020000	133314500.000000
0.021000	133253450.000000
0.022000	133178180.000000
0.023000	133252620.000000
0.024000	133198550.000000
0.025000	133135110.000000
0.026000	133160130.000000
0.027000	133266850.000000
0.028000	133248070.000000
0.029000	133195320.000000
0.030000	133279320.000000
0.031000	133275170.000000
0.032000	133255990.000000
0.033000	133288130.000000
0.034000	133334070.000000
0.035000	133235590.000000
0.036000	133251220.000000
0.037000	133336980.000000
0.038000	133259000.000000
0.039000	133275380.000000
0.040000	133230640.000000
0.041000	133238980.000000
0.042000	133112640.000000
0.043000	133156260.000000
0.044000	133084990.000000
0.045000	133262130.000000
0.046000	133302180.000000
0.047000	133296320.000000
0.048000	133229460.000000
0.049000	133341020.000000
0.050000	133292580.000000
0.051000	133273190.000000
0.052000	133238150.000000
0.053000	133264830.000000
0.054000	133209320.000000
0.055000	133317420.000000
0.056000	133170730.000000
0.057000	133253230.000000
0.058000	133141720.000000
0.059000	133281030.000000
0.060000	133229030.000000
0.061000	133257710.000000
0.062000	133201290.000000
0.063000	133124790.000000
0.064000	133252130.000000
0.065000	133169640.000000
0.066000	133279900.000000
0.067000	133274650.000000
0.068000	133354910.000000
0.069000	133340250.000000
0.070000	133253590.000000
0.071000	133235620.000000
0.072000	133292120.000000
0.073000	133283840.000000
0.074000	133307000.000000
0.075000	133266260.000000
0.076000	133331220.000000
0.077000	133211460.000000
0.078000	133372910.000000
0.079000	133235940.000000
0.080000	133300960.000000
0.081000	133216050.000000
0.082000	133282450.000000
0.083000	133242440.000000
0.084000	133115290.000000
0.085000	133277000.000000
0.086000	133279440.000000
0.087000	133325340.000000
0.088000	133279130.000000
0.089000	133358430.000000
0.090000	133319590.000000
0.091000	133202860.000000
0.092000	133202900.000000
0.093000	133277140.000000
0.094000	133367170.000000
0.095000	133376390.000000
0.096000	133306440.000000
0.097000	133345340.000000
0.098000	133323790.000000
0.099000	133268200.000000
0.100000	133344020.000000
0.101000	133285690.000000
0.102000	133155770.000000
0.103000	133289050.000000
0.104000	133269390.000000
0.105000	133227920.000000
0.106000	133251870.000000
0.107000	133343480.000000
0.108000	133341020.000000
0.109000	133300260.000000
0.110000	133263340.000000
0.111000	133188430.000000
0.112000	133185840.000000
0.113000	133229340.000000
0.114000	133302750.000000
0.115000	133291380.000000
0.116000	133231430.000000
0.117000	133293500.000000
0.118000	133247430.000000
0.119000	133247160.000000
0.120000	133205890.000000
0.121000	133251920.000000
0.122000	133200470.000000
0.123000	133180900.000000
0.124000	133240280.000000
0.125000	133301820.000000
0.126000	133341200.000000
0.127000	133212100.000000
0.128000	133287920.000000
0.129000	133380290.000000
0.130000	133311490.000000
0.131000	133278730.000000
0.132000	133184570.000000
0.133000	133288020.000000
0.134000	133177830.000000
0.135000	133195690.000000
0.136000	133239100.000000
0.137000	133239470.000000
0.138000	133221770.000000
0.139000	133303940.000000
0.140000	133237190.000000
0.141000	133282050.000000
0.142000	133278200.000000
0.143000	133151800.000000
0.144000	133165050.000000
0.145000	133210570.000000
0.146000	133249200.000000
0.147000	133189800.000000
0.148000	133166890.000000
0.149000	133180390.000000
0.150000	133256500.000000
0.151000	133167690.000000
0.152000	133374790.000000
0.153000	133288950.000000
0.154000	133256180.000000
0.155000	133268710.000000
0.156000	133342430.000000
0.157000	133221570.000000
0.158000	133384170.000000
0.159000	133313910.000000
0.160000	133289590.000000
0.161000	133253410.000000
0.162000	133240580.000000
0.163000	133290470.000000
0.164000	133343920.000000
0.165000	133226870.000000
0.166000	133207560.000000
0.167000	133159600.000000
0.168000	133272810.000000
0.169000	133148730.000000
0.170000	133279030.000000
0.171000	133262360.000000
0.172000	133279600.000000
0.173000	133223960.000000
0.174000	133165540.000000
0.175000	133250300.000000
0.176000	133179000.000000
0.177000	133203610.000000
